811163.5514,822613.5762
811170.5509,822598.7449
811645.2361,822376.3964
811813.9303,821791.0137
811379.5829,821094.1937
811571.6223,822424.9046
811317.5211,820920.9335
811942.8405,821915.9348
811943.0905,821916.5673
812987.2512,821123.2318
812979.1511,820888.4726
811127.9286,822135.2856
811126.4173,822134.9108
811113.3649,822111.3185
811353.9262,821412.3009
811345.9609,821363.5938
811031.6533,821624.9211
811063.9498,821610.6492
811063.4244,821611.6088
811049.6721,821616.3803
811055.1349,821615.596
811044.4822,821619.4132
811039.3044,821622.2913
811050.0334,821611.6786
811082.0843,821597.8146
811060.7946,821608.183
811066.2592,821605.3843
811078.4874,821602.2633
811078.4874,821602.2633
811077.749,821600.2331
811219.9385,821527.6106
811211.1673,821525.7064
811270.1401,821536.6076
811262.1851,821533.1701
811238.3939,821528.6135
811240.9217,821560.2297
811271.2704,821537.8102
811242.5125,821530.7316
811259.77,821561.9767
811239.7454,821561.0413
811225.7229,821557.9083
811138.5874,821486.3063
811141.3165,821486.2794
811114.0175,821491.2747
811132.8831,821488.5833
811125.2988,821491.1251
811108.3087,821492.5223
811101.9352,821492.3047
811094.6253,821493.3982
811085.8469,821496.0873
811084.2238,821495.9221
811068.3352,821501.3109
811774.1077,822839.4125
811822.0263,822878.7124
813036.3499,820703.5517
813008.6037,820743.7744
813037.8817,820794.0354
812987.669,820895.4781
811961.6626,821445.4595
811344.4583,821551.0821
811330.4444,821497.9976
811342.2632,821543.597
811337.7317,821526.5007
811335.8032,821525.7247
811316.7917,821553.0754
811308.5967,821516.1767
811315.3053,821541.8537
811326.6148,821573.725
811320.6772,821565.7845
811309.7488,821533.0522
811279.6402,821521.2056
811284.5246,821541.8681
811285.3214,821548.6138
811289.0336,821564.2438
811276.4184,821532.6741
811263.287,821533.6199
811123.1818,821488.7208
813113.4264,820682.6491
813009.6559,820798.6808
813008.7577,820752.5305
811954.3153,822366.6915
811966.2833,822940.5875
811273.6738,821457.0045
811258.6816,821366.6578
811231.2901,821387.9118
811251.3554,821436.2975
811253.559,821407.722
811250.8431,821398.7283
811251.571,821393.7189
811265.2694,821439.1088
811285.6365,821429.6421
811271.2822,821391.8299
811284.9598,821435.2827
811286.7008,821448.1663
811924.8568,822346.5692
811925.7635,822355.0977
811940.9676,822342.7096
811847.4323,822330.8007
812031.9238,822882.9199
811965.6268,822917.1183
811976.6297,822915.5283
810925.1324,821368.3887
810932.8363,821390.4747
810939.532,821406.0461
810942.3692,821416.8336
810945.2492,821424.3562
810949.2664,821426.7835
810953.1779,821447.5836
811912.8194,821384.5375
811055.9464,821640.8812
811059.0366,821401.6368
811077.5789,821401.1238
811170.5159,821422.2245
811114.1616,821456.4657
811154.7985,821425.0023
811106.0382,821394.365
811106.0382,821394.365
811106.0382,821394.365
811171.4492,821423.127
811199.9065,821446.2194
811201.5385,821444.968
811196.9221,821448.1596
811223.9246,821463.7274
811200.2176,821468.5131
811204.3273,821477.25
811345.5376,821563.7733
811074.3087,821498.4158
811312.5696,821534.2434
811274.7077,821504.6271
811288.5185,821558.3743
811136.453,821488.3736
812031.3161,821462.0968
812002.0121,821372.5878
811745.2587,821377.7139
811761.696,821395.4838
810827.377,821390.9778
810857.8687,821380.8005
811628.4422,822409.417
811628.5058,822413.3024
811844.2632,822330.5259
810851.5293,821470.8452
810839.2668,821430.6779
810860.827,821499.4384
810860.827,821499.4384
810858.4705,821494.7415
810856.0974,821480.4704
810854.7284,821476.8313
810845.4728,821453.7726
810881.2081,821538.1631
810887.5172,821565.885
810912.6303,821614.5017
810917.5269,821650.6377
810888.4051,821579.1616
811348.7519,821543.0627
811205.5571,821408.9772
811115.9296,821539.7993
811215.7863,821501.2526
811206.8437,821396.0244
811223.5093,821445.6501
811299.3156,821493.6932
811297.7715,821493.2738
811294.9452,821492.9348
811285.4781,821494.4684
811225.975,821478.3506
811202.8395,821391.5494
811173.2513,821388.1957
811226.2934,821469.985
811341.1952,821516.9708
811180.2893,821475.0162
811145.4112,821540.7948
810983.4132,821554.1977
811002.765,821615.7721
810899.5988,821610.1687
810899.793,821612.6271
810956.3559,821458.6279
812985.4376,818560.7661
811609.6403,820982.0411
811576.4601,821025.6828
811574.5076,821039.0852
811576.6196,821073.5213
811283.5732,820894.231
811386.2607,820892.0063
811355.1687,820894.0112
811344.3243,820894.9273
811325.0784,820894.8492
811319.7712,820895.4574
811305.0105,820895.4521
811268.6159,821232.6391
811323.816,821227.0465
811334.9993,821249.2544
811351.9906,821298.0522
810908.5957,821480.959
810885.3554,821495.7757
810885.0163,821516.106
810900.4069,821512.5734
810958.4963,821493.8498
810982.2061,821558.1193
810959.7716,821548.7236
810966.4985,821571.5449
810969.3845,821585.0666
810973.4208,821598.3964
811245.2585,822447.7837
811238.8879,822457.5386
811239.5293,822457.4431
811239.5917,822458.0633
811259.3684,822430.2085
811233.9923,822416.1118
811233.9923,822416.1118
811222.2785,822425.2239
811314.1632,822463.7626
811311.166,822453.8595
811307.512,822448.1914
811305.8693,822449.3873
810814.4227,821593.5672
810822.0364,821548.1359
810756.3826,821507.1867
811005.9785,821440.5146
811005.4274,821440.3008
811010.4512,821439.0709
811037.4299,821421.8873
811033.3745,821404.6171
811012.2829,821406.4089
810970.892,821424.4085
810973.4909,821436.1685
811001.3643,821523.2984
810996.2794,821508.0804
811004.3074,821533.0462
811010.5238,821551.0275
811023.5808,821561.7804
811579.1116,820952.8144
811553.4669,820928.6993
811536.9628,820912.7111
811311.1859,820949.4163
811393.1626,820975.9152
811475.5202,820973.8049
811484.712,820980.8254
811773.143,821892.771
811734.2072,821865.3056
811299.902,822437.4508
811300.2909,822437.1102
811780.1901,822379.7477
811777.1981,822395.003
811560.6406,822551.3461
811783.7158,822370.8823
811769.6234,822411.6458
811751.6302,822405.7865
811751.6302,822405.7865
811751.6302,822405.7865
811340.371,822421.892
811340.371,822421.892
811329.5209,822402.9513
811333.1393,822410.7333
811832.4858,822327.0749
811605.9886,822555.5203
810819.9741,821471.0542
811020.9475,821433.7806
810900.5954,821609.7987
810900.0108,821609.6622
810958.5445,821561.0016
810906.4416,821454.8462
810876.8059,821439.8485
810899.0256,821432.6514
810905.5675,821430.7007
810908.9378,821428.8737
810923.2354,821423.4858
810935.0521,821415.5917
810872.3668,821437.7505
810851.8114,821419.49
810851.8004,821419.49
810882.5136,821410.9633
810889.0167,821408.1711
810895.2915,821408.2663
810875.2835,821404.7191
810849.5803,821415.9118
810843.8035,821391.3367
810838.3431,821391.7337
810923.8634,821394.2141
810899.3315,821461.0104
810903.8216,821489.8608
811405.736,821387.3616
811362.7366,820892.3216
811303.332,822152.2191
811302.2426,822153.2637
811297.1897,822166.0154
811298.1307,822165.7226
811306.2791,822163.0517
811323.9105,822192.7829
811326.7428,822207.7653
811251.8451,822048.4907
811216.9321,822027.7699
811216.9321,822027.7699
811228.742,821994.8946
811166.0236,821537.9043
811200.8579,821555.4257
811154.0207,821571.6085
811137.832,821579.0209
811103.6925,821516.5223
811011.204,821409.2798
811132.966,821437.3264
811153.6166,821419.7484
811173.2203,821535.4929
811162.4139,821540.8919
811045.9414,821468.1296
811138.1176,821516.7412
811167.878,821449.6018
811071.1232,821438.1728
810990.6098,821110.3042
810964.0839,821172.6938
810966.8725,821173.7409
810968.2314,821173.7495
811451.6064,822391.9747
811442.776,822390.6899
811420.8247,822402.6145
811415.4141,822402.1483
811415.0944,822402.0356
811391.3401,822390.0411
811365.5653,822405.5607
811332.2051,822085.6387
811864.8496,822676.1131
811849.8069,822671.8997
811857.733,822676.3665
811740.8051,822628.8119
811880.5327,822630.213
811877.6452,822630.8254
811942.8204,822611.4402
811628.5318,822930.4838
811862.3724,822676.4958
810978.4276,821031.3983
811030.5723,821490.8658
813012.2112,818544.9318
813004.875,818548.3273
812922.0972,818482.0861
811077.7587,821292.921
810855.247,821442.1576
810896.8355,821401.7569
810881.1732,821408.0438
810863.2327,821414.6925
810901.2325,821398.3094
811142.4903,821227.0111
811142.4903,821227.0111
811142.5302,821198.1341
810850.7363,821413.0746
810854.2335,821386.0681
810855.2741,821387.4693
810861.9727,821409.5488
810887.8814,821399.0547
811123.3982,821174.9571
811182.5127,821163.6338
811204.8421,821083.6189
811178.0198,821145.6745
811179.5474,821145.2083
811139.456,821144.7099
811030.8863,821206.8435
811118.6454,821175.27
811136.1017,821171.806
811107.6373,821323.5932
811211.6848,821534.6529
811158.4552,821426.7854
811210.714,821412.8618
811204.7196,821083.773
811118.0344,821048.9212
811891.5779,822665.2818
813121.577,818991.5676
813067.1396,820712.6477
813026.2184,818682.3145
812095.6992,821629.4303
811755.1152,821753.6703
811857.4149,821980.0625
811746.6716,821885.7951
811742.9956,821881.8424
811539.9506,821071.6719
811521.5007,821026.3734
811321.8879,820972.6172
811422.6823,820976.1915
811286.5006,822541.5076
811234.5678,822627.543
811222.6234,822608.6839
811228.5537,822595.2073
811239.5523,822576.9703
811253.4842,822514.4897
811188.9105,822626.8648
811227.3748,822547.8826
811891.0196,821940.8734
811759.1128,821915.1171
811721.8152,821859.4488
811681.8748,821821.4621
811432.7347,821002.4985
811423.3564,821089.0377
811188.8719,822613.8371
811287.5986,822573.7788
811237.7085,822523.0114
811219.4115,822554.4507
811184.061,822623.3031
811180.9247,822579.7292
811184.9196,822566.5611
811225.4842,822501.2728
811209.8705,822520.7864
811195.4215,822549.9702
811166.9658,822608.2851
811170.9161,822589.9811
811174.6519,822581.0727
811183.0951,822568.5418
811446.9423,821004.3599
811349.7565,821128.2384
811315.9436,821003.925
811536.3256,822018.9905
811575.306,822077.5692
811575.306,822077.5692
811569.2043,822426.3944
811606.1891,822106.5107
811698.5524,822109.9552
811206.6771,822475.7622
811206.6771,822475.7622
811284.8329,820922.0095
811284.2203,820901.9387
811285.3501,820894.5301
811317.9848,820931.4071
811205.2733,821396.269
811061.2214,821292.5945
811955.7981,821935.2987
811737.2989,821983.4139
810948.8435,823612.6971
812987.2512,821123.2318
812987.2512,821123.2318
812827.243,821336.2842
811200.7716,823106.0669
810969.9624,823644.6199
812990.4709,820897.8979
812971.3044,821135.9029
812894.8596,821103.0498
812969.0378,820847.5874
811074.4184,823147.3434
811128.7229,823106.8584
811311.5897,823148.2687
812837.23,821322.601
812786.2538,821251.4922
811128.6826,822134.8477
811121.0505,822137.9757
811127.7228,822141.5711
811133.4015,822143.3118
811153.7442,822203.5867
811560.9993,822983.5242
810741.4685,823292.9296
811312.6309,821420.4501
811310.0356,821437.6338
811298.6775,821422.0769
811315.4037,821394.446
811308.1591,821378.3398
811332.6627,821415.0545
811332.6627,821415.0545
811327.064,821395.5164
811324.6307,821375.1019
811351.7629,821389.3868
811349.9053,821375.7277
811355.1671,821357.9411
811314.676,821199.7381
811063.4244,821611.6088
811060.5835,821613.583
812014.5013,821311.2378
812043.4857,821416.2294
812023.9354,821451.7672
811270.5503,821564.1594
811250.8774,821530.5192
811155.9508,821483.55
811149.1288,821484.37
811080.2728,821496.9927
811068.3352,821501.3109
811166.2578,821481.9886
811141.6446,821486.8128
811139.2086,821913.1163
811876.8812,822890.6182
811881.9844,822895.9746
811740.3416,822874.5273
811800.0643,822869.8171
811756.6153,822853.7783
811800.0643,822869.8171
811806.9143,822857.6745
811790.5762,822846.9778
813040.7412,820669.9316
813038.1146,820700.5745
813005.2871,820680.1315
813009.7793,820755.1824
813037.138,820803.2064
813010.382,820863.1041
811949.1187,821255.4789
811973.6471,821451.1365
811986.2759,821456.2532
811948.8406,821415.1942
811948.8406,821415.1942
811977.32,821408.7901
811958.5886,821319.3818
811334.7688,821516.3986
811303.4233,821566.9586
811272.089,821506.3924
811275.9581,821519.9425
811285.0619,821535.5736
811253.0215,821532.1378
811247.602,821529.5797
810688.0829,823328.0083
813165.1244,820628.888
813170.5659,820633.2063
813144.1539,820673.8359
813157.7057,820662.5109
813039.6307,820639.7075
813039.0776,820636.3502
812001.5853,822377.8956
811986.7223,822376.6607
811954.3153,822366.6915
811954.9723,822362.4233
811923.7064,822348.5099
811151.2564,821688.3065
811339.9911,823280.3736
811347.1627,823290.5247
811318.2888,823218.6729
811209.946,823252.6482
811318.2888,823218.6729
812018.2468,822955.4524
811266.9445,821453.6743
811247.3339,821436.2719
811273.9237,821391.6917
811281.2461,821414.683
811304.2736,821384.7236
811914.3562,822342.1302
811925.7635,822355.0977
811841.1547,822327.6836
811841.1547,822327.6836
812771.0484,818424.2318
812763.4937,818401.2166
812744.9997,818428.615
811976.9565,822912.8076
811990.3929,822922.8661
811982.6663,822914.8474
811989.2872,822919.5606
811996.1124,822925.1274
810956.8027,821456.1182
810948.6106,821430.8747
810952.5001,821442.9749
811775.1477,821476.0478
811781.1974,821476.8058
811837.8028,821524.6058
811833.2551,821522.2192
811817.9991,821504.6007
811924.1566,821389.502
811927.6333,821398.722
812885.9793,818441.943
812838.7443,818431.5144
811160.3458,821707.9332
811110.8466,821713.6173
811103.8002,821699.3386
811127.368,821454.1478
811105.6122,821442.2549
811048.9095,821402.7125
811333.37,821503.5615
811208.0632,821444.0023
811175.5207,821443.0759
811223.6705,821460.2614
811983.8354,822749.1386
811901.6131,822770.2633
811255.6798,821532.8188
811349.1784,821562.8446
811855.8957,821303.4307
811799.2159,821416.3434
810898.8557,821365.4989
811630.7298,822402.381
811844.2632,822330.5259
810908.6376,821606.485
810914.3304,821639.0289
811342.3055,821528.2676
811163.7937,821388.2352
811340.5876,821516.9669
811151.4553,821393.0378
811182.7326,821450.4379
810900.7066,821609.6887
811438.7378,820942.8672
811366.9434,820948.321
813004.6193,818565.9135
812998.651,818578.3164
812979.0353,818582.3309
812979.5413,818551.4863
812980.9715,818524.7319
812980.2806,818516.9795
812958.6662,818513.8643
812956.5626,818544.0014
812902.5292,818521.9628
811605.6037,821005.2037
811600.1557,821012.3191
811548.0455,821075.697
811582.2369,821065.8424
811605.7418,821039.0516
811624.836,821017.8444
811300.8697,821442.1799
811295.2376,821294.1824
811289.1339,821440.8434
810912.0297,821479.542
810930.915,821475.4782
810872.6546,821498.5063
810930.2304,821501.4844
810943.8889,821497.5755
810998.5595,821602.9947
810987.3154,821572.9833
810979.7873,821556.2666
810971.444,821513.1135
810955.6477,821533.5338
810969.2665,821584.5125
811259.3684,822430.2085
811229.1984,822417.6972
811217.9015,822416.8616
811221.2483,822446.4796
811262.0264,822458.6821
811338.2321,822462.8092
811334.8249,822449.6161
811334.4302,822437.0067
810760.3769,821511.4733
810763.5393,821533.6854
810763.5393,821533.6854
810764.5196,821534.1454
810784.3076,821443.6438
810992.1611,821479.841
810985.7945,821450.7351
810985.3454,821448.3969
810985.3454,821448.3969
810992.2246,821445.5296
810996.6171,821442.8015
810971.0293,821428.881
810979.794,821452.6782
810986.4466,821480.2474
811001.7242,821529.2444
811004.5976,821539.5451
811008.3118,821544.4388
811912.3991,822712.699
811027.7361,821535.5306
811014.4381,821545.3079
811035.7374,821554.2759
811604.206,821040.7906
811630.3626,821737.313
811711.376,821656.4324
811707.3558,821661.4207
811469.3922,820891.5723
811370.1413,820897.1834
811319.4813,820974.0519
811363.2981,820976.0019
811376.7055,820975.1132
811461.2399,820974.6991
811242.1805,822462.6953
811597.5035,822553.8059
811561.1613,822551.128
811581.8326,822554.5472
811570.9699,822553.1829
811786.722,822363.7845
811779.7922,822378.0406
811332.122,822409.1219
811332.122,822409.1219
811332.122,822409.1219
811333.1507,822410.678
811212.0387,821501.6162
811335.5545,821493.6249
811122.2268,821440.8332
810893.0172,821493.2012
811902.7119,822707.1915
811905.6022,822699.2185
811861.104,822561.9408
811858.5444,822563.1198
811841.1538,822558.0502
811792.0109,822561.6437
811760.8647,822551.5055
811827.5772,822557.8086
811963.9765,822658.3061
811942.2139,822664.8968
811969.8676,822706.3696
810859.4721,821479.6839
810934.5452,821444.9195
810920.4429,821447.3977
810924.7353,821449.9818
810871.7915,821465.6833
810905.5981,821455.4496
810918.6861,821419.6051
810912.4054,821425.6417
810912.9445,821426.0103
810883.5,821433.073
810871.7596,821437.6692
810874.189,821413.5225
810910.5191,821399.11
810914.9853,821391.7226
810943.717,821510.7125
810870.2608,821410.9961
810879.8795,821409.9504
810879.4049,821463.7726
811321.5146,820901.0248
811397.3078,821572.8026
811335.3181,822325.3991
811316.0466,822261.7772
811288.8393,822153.5546
811328.8873,822181.5691
811323.9105,822192.7829
811340.4505,822199.5735
811346.8022,822196.2603
811346.8022,822196.2603
811352.9993,822199.8859
811366.4044,822183.7008
811371.4358,822181.2536
811377.2016,822183.2051
811254.3023,822046.0492
811256.2144,822045.9286
811212.2324,822002.4045
811235.1504,821993.0981
811235.1504,821993.0981
811080.2828,821502.3609
810960.2983,821027.7412
810972.7863,821107.2136
811171.0489,821565.9613
811014.6832,821411.1725
811160.2937,821445.1927
811135.6088,821447.3932
811138.5366,821551.6202
811100.4441,821563.4535
811211.776,821395.281
811211.5832,821409.9564
811068.3169,821490.2978
810951.1924,821108.0615
810968.3223,821107.2849
811011.5685,821105.1025
810993.835,821169.5624
810769.8104,821393.4898
810774.773,821401.8779
811912.4449,822241.7275
811353.0591,822405.5253
811415.4141,822402.1483
811355.3027,822410.5867
811451.6064,822391.9747
811574.6586,822404.4142
811513.635,822401.6787
811897.9441,822254.7068
811759.0475,822323.7728
811298.3261,822121.1627
811324.8421,822077.7333
811298.0865,822025.1985
811604.293,821606.5622
811694.6638,821621.1506
811792.5839,821562.426
811890.6817,822681.0486
811854.264,822676.3555
811929.6502,822656.5484
811862.7071,822677.7154
811792.554,822660.0452
811724.8605,822634.3551
811746.9084,822610.7541
811850.4393,822626.49
811914.9139,822585.3066
811917.2178,822586.1293
811855.625,822672.5677
811645.5173,822867.436
811645.4892,822868.3766
811788.8989,822720.3335
811849.9127,822724.5527
811076.426,821568.536
813055.5055,818648.3107
813004.875,818548.3273
813001.9686,818534.5396
813059.1437,818613.1694
812987.1324,818677.9478
813020.0686,818657.3491
810876.0271,821438.9692
810896.5178,821401.3232
810845.1523,821424.2292
810997.3908,821593.9223
811036.9946,821288.7658
811142.4903,821227.0111
811069.7803,821291.4203
810854.5362,821388.8481
811101.7159,821177.5421
811184.6592,821157.9362
811186.2921,821179.1424
811188.1267,821180.7922
811189.0406,821189.9626
811181.7656,821156.0361
811181.9057,821146.1641
811186.7175,821164.3689
811192.6793,821138.9828
811141.0176,821225.7843
811107.0905,821296.6383
811208.4366,821446.0966
811892.7783,822757.5889
811711.2921,822660.5227
812971.5032,821110.0039
813028.6815,818651.261
813033.1141,818680.4215
813021.5162,818695.4339
813047.5322,818879.7905
813038.6911,818869.695
813110.4455,818763.7734
813035.3871,818646.2565
813022.8475,818781.2231
812969.6432,818743.5609
812095.6992,821629.4303
811302.5085,822520.8232
811901.3504,821975.4063
811858.771,821980.5028
811435.1552,820891.2216
811289.5722,820956.8275
811354.9235,820977.7196
811204.6382,822601.5852
811233.9376,822535.7049
811741.8174,821844.8333
811483.282,821049.2852
811409.6598,821118.016
811454.9541,821109.9919
811268.3725,822605.3671
811162.1766,822610.8667
811195.7872,822539.3912
811544.975,822362.3865
811452.6209,821002.6693
811446.9423,821004.3599
811441.9723,821004.0737
811441.9723,821004.0737
811418.3862,822396.9319
811947.2826,821552.1004
812138.004,821738.3922
811670.889,821662.5608
811586.6571,821667.7022
811548.5535,821082.6843
811549.6311,821092.1657
811525.4122,822372.2344
811509.6515,822376.6498
811743.3012,822130.1858
811743.3012,822130.1858
811565.9838,822427.2483
810914.4929,821510.9252
810915.8293,821448.4088
811871.6302,821855.9436
812053.0679,821898.8402
811942.7821,821914.6948
811942.5392,821916.3978
811786.0338,822052.5369
811395.0071,823180.3455
812974.4653,821109.8346
813031.0623,821150.3088
812962.0716,821137.0503
813025.3785,821140.6982
812967.159,821148.3395
811200.7716,823106.0669
811200.7716,823106.0669
811200.7716,823106.0669
811440.6116,823123.4241
812937.0515,820856.3263
812999.0408,820907.1285
813018.1164,820987.4527
813009.3183,820994.9009
812989.3592,820855.7641
811073.3343,823145.8312
811120.7442,823143.5876
811118.0137,823131.7161
812863.9597,821309.9768
813655.0324,819711.0761
813396.1478,819731.3915
813388.6817,819794.8771
811563.7026,822984.0617
811317.9725,821409.1944
811295.3166,821427.634
811316.1555,821401.3243
811331.5108,821413.7743
811325.8051,821386.7423
811347.8973,821392.6495
811347.8109,821385.3991
811314.3194,821219.3157
811998.3957,821319.4364
812013.7405,821323.1315
812043.4857,821416.2294
812065.2523,821440.2761
811990.3211,821312.2237
811976.3019,821513.0037
811978.8056,821511.935
811980.4966,821520.5016
811234.9254,821528.514
811278.4516,821544.7847
811162.1666,821911.414
813366.6919,820166.7937
811819.7895,822831.0598
811919.4559,822938.0304
811878.0936,822887.6153
811821.7532,822881.6881
813083.2885,820678.7485
813087.4108,820678.5646
813044.6017,820664.0346
813030.5267,820660.4249
813018.2898,820659.6383
813007.1658,820654.1436
813034.4368,820778.1301
811409.9531,822761.4147
811234.868,822838.7622
811949.1187,821255.4789
811968.6002,821433.4613
811977.32,821408.7901
811965.6456,821321.563
811992.7971,821402.1371
811952.3078,821311.5386
812003.3835,821271.8741
811322.0284,821563.524
811348.2693,821556.397
811274.7077,821504.6271
811273.0963,821506.0889
811239.1769,821530.5665
811202.4896,821522.9837
810656.3418,823111.1
810684.0239,823354.7345
811605.0351,822843.5356
812123.4463,821670.2395
812023.7516,821700.5285
811935.406,822355.5023
813175.2494,820628.2111
813050.0352,820806.1335
813104.2056,820657.6971
811986.3479,822374.7324
811975.6993,822362.3342
811968.417,822364.3132
811918.8421,822343.7969
811918.8421,822343.7969
811471.1588,823298.3664
811480.185,823296.642
811360.9933,823309.7944
811270.26,823191.4816
811318.2888,823218.6729
811103.2908,823164.0303
810932.0512,823668.1088
811654.4457,822699.2424
811664.8464,822736.6314
811285.6208,821452.952
811278.2046,821475.9602
811240.4314,821461.9065
811280.7541,821391.2925
811241.9045,821435.2744
811256.22,821421.8842
811234.2645,821387.5323
811233.8685,821416.7834
811307.6757,821377.905
813015.096,820925.8926
811942.5142,822344.4572
811931.6908,822342.1191
811842.343,822328.4438
811842.343,822328.4438
812754.1781,818399.6741
812745.6556,818407.1796
812774.1515,818356.8446
812729.8797,818349.5674
811963.3582,822801.8263
812024.8817,822878.4254
811983.9824,822937.1144
811989.4873,822929.7338
811990.9388,822925.6145
811987.3189,822923.2892
811974.9618,822937.9533
810954.1672,821451.8402
811767.5598,821465.2742
811829.1078,821536.7256
811849.2404,821531.1426
811857.9804,821480.7707
811857.9804,821480.7707
811977.182,821416.5703
811997.3238,821511.7653
812879.4329,818444.5024
812874.0966,818447.8996
812879.2767,818467.2803
812834.6478,818472.7073
812833,818446.9294
812825.141,818473.4215
812818.2143,818455.9003
812163.9704,821625.4386
811973.3384,821530.7275
812879.4966,818476.1254
812797.4213,818403.6353
812799.9807,818395.5938
811129.8431,821690.3286
811085.4994,821755.6928
811058.8206,821635.4096
811459.0983,822604.9336
811106.3762,821445.4585
811221.1103,821461.518
812067.6747,822704.9246
811934.9163,822757.4927
811933.0689,822759.595
811904.7696,822772.5082
811926.8626,822792.0301
812009.2443,821267.6058
811799.9471,821469.7751
811854.2641,821290.747
811749.959,821468.8699
811330.533,821491.0251
811301.971,821500.0412
811217.4879,821428.2899
811148.13,821401.6942
810899.793,821612.6271
811484.739,820950.5425
812998.6492,818571.6642
812978.005,818539.434
812943.8434,818577.2033
812964.9705,818563.1482
812959.3052,818498.5607
812858.9091,818552.8869
811561.862,821085.1819
811332.8556,820893.2494
810923.8523,821481.1335
810989.7021,821581.6207
810975.7436,821533.6726
810980.1505,821617.3107
810982.2741,821625.6254
810974.466,821623.4064
811873.3642,821275.55
811278.6607,822419.4512
811226.0593,822449.1445
811226.0593,822449.1445
811225.4938,822463.3416
811316.6721,822463.6126
811344.3935,822446.0024
811360.9473,822433.2796
811455.1925,822453.3496
811459.0138,822457.0154
810820.9318,821468.1161
811030.4668,821375.3893
810996.7203,821416.1276
810979.7455,821458.5663
811882.606,822655.0305
811952.4423,822710.2097
811951.1179,822709.991
811906.3444,822723.131
812025.3839,822659.7388
811007.0142,821515.6751
811042.004,821534.8244
811033.8633,821555.3708
811416.2804,821428.3374
811556.2249,820887.6753
811697.7173,821830.2407
811570.7263,821775.0746
811572.1564,821777.7844
810801.5565,821500.6334
811790.4153,821843.6489
811447.3728,820973.1609
811311.8274,820940.6211
811468.3176,820971.9106
811796.7724,821822.1836
811777.8291,821882.1088
811933.0826,822021.9079
811892.315,821999.3228
811567.4926,821836.9594
811578.0171,821839.3951
811634.2521,821778.8331
811653.95,822555.2839
811555.2357,822549.9945
811641.4576,822553.068
811639.4495,822554.3834
811546.2295,822550.3023
811541.5909,822546.5869
811533.3712,822579.4851
811574.9636,822555.8205
811553.3844,822552.7055
811553.4879,822550.3264
811565.3095,822553.7777
811317.5606,822405.6644
811842.343,822328.4438
